,tconst,isAdult,startYear,runtimeMinutes,genre_1,genre_2,genre_3,directors,title,averageRating,numVotes,primaryName
9703,tt0098156,0,1987,90,Action,Sci-Fi,Thriller,nm0086144,R.O.T.O.R.,2.7,3581,Cullen Blaine
9704,tt0098157,0,1988,89,Comedy,Horror,,nm0450106,Rabid Grannies,4.8,1846,Emmanuel Kervyn
9705,tt0098160,0,1989,95,Comedy,Drama,Romance,nm0364578,Le dossier Rachel,6.0,2084,Damian Harris
9706,tt0098172,0,1990,87,Action,Crime,Thriller,nm0819701,Une raison pour mourir,4.9,66,Tim Spring
9707,tt0098173,0,1989,110,Drama,,,nm0346583,Rébus,5.3,90,Massimo Guglielmi
9708,tt0098185,0,1989,84,Comedy,Drama,,nm0010871,Brouille$ et embrouille$,3.6,605,Daniel Adams
9709,tt0098189,0,1989,104,Adventure,Animation,Family,nm0959746,Voyage à Melonia,7.3,1397,Per Åhlin
9710,tt0098210,0,1989,95,Comedy,,,nm0506374,"Robby, Kalle et Paul",6.3,115,Dani Levy
9711,tt0098213,0,1989,91,Documentary,,,nm0601619,Roger et moi,7.5,27002,Michael Moore
9712,tt0098216,0,1989,81,Action,Adventure,Sci-Fi,nm0413459,Roller blade warriors,3.5,293,Donald G. Jackson
9713,tt0098235,0,1989,96,Horror,Thriller,,nm0104096,Terreur sur le campus,4.9,710,Bob Bralver
9714,tt0100148,0,1990,93,Action,Horror,Thriller,nm0104096,Midnight Ride,5.1,1060,Bob Bralver
9715,tt0098240,0,1989,76,Adventure,Drama,,nm0091076,"La liberté, c'est le paradis",6.8,312,Sergei Bodrov
9716,tt0143766,0,1987,80,Drama,,,nm0091076,Les amateurs,4.7,22,Sergei Bodrov
9717,tt0098245,0,1989,93,Comedy,Drama,,nm0002499,La salle de bain,7.2,53,John Lvoff
9718,tt0098246,0,1989,83,Drama,,,nm0688503,Salut Victor,7.4,76,Anne Claire Poirier
9719,tt2207495,0,1989,86,Documentary,,,nm0688503,Il y a longtemps que je t'aime,6.8,17,Anne Claire Poirier
9720,tt0098251,0,1989,113,Drama,Romance,,nm0255546,L'indomptée,4.5,1136,Javier Elorrieta
9721,tt0098252,0,1989,95,Drama,Mystery,,nm0182276,Le sang,7.4,1074,Pedro Costa
9722,tt0098258,0,1989,100,Comedy,Drama,Romance,nm0001081,Un monde pour nous,7.3,92509,Cameron Crowe
9723,tt0098260,0,1989,115,Drama,History,,nm0001994,Scandal,6.4,5317,Michael Caton-Jones
9724,tt0100133,0,1990,107,Action,Drama,War,nm0001994,Memphis Belle,6.9,29288,Michael Caton-Jones
9725,tt0098269,0,1989,91,Comedy,,,nm0478094,Le grand fric,5.4,16,Norbert Kückelmann
9726,tt0098278,0,1990,85,Drama,,,nm0900143,Scandale secret,5.5,38,Monica Vitti
9727,tt0098297,0,1989,92,Thriller,,,nm0516220,La maîtresse de Venise,5.7,30,Luca Damiano
9728,tt0098316,0,1989,90,Action,Comedy,,nm0388367,Une flic de choc 2,6.0,367,Hoi Mang
9729,tt0098325,0,1989,97,Comedy,,,nm0485273,Sidewalk Stories,7.3,518,Charles Lane
9730,tt0098327,0,1989,104,Drama,,,nm0359734,Le septième continent,7.6,15930,Michael Haneke
9731,tt0098335,0,1989,98,Drama,Musical,,nm0059956,Sing,6.7,880,Richard Baskin
9732,tt0098339,0,1989,92,Documentary,,,nm0659454,Site 2,8.0,25,Rithy Panh
9733,tt0098346,0,1987,80,Crime,Drama,Horror,nm0074854,Vengeance de flic,4.5,150,Robert Bergman
9734,tt0098639,0,1989,96,Crime,Thriller,,nm0074854,Les Voix de la nuit,4.1,54,Robert Bergman
9735,tt0098354,0,1989,99,Comedy,Horror,,nm0951206,Society,6.5,20181,Brian Yuzna
9736,tt0099180,0,1990,96,Comedy,Horror,Sci-Fi,nm0951206,"Re-Animator II, la fiancée de Re-Animator",6.2,16626,Brian Yuzna
9737,tt0098356,0,1988,94,Comedy,Drama,Fantasy,nm0001355,Some Girls,5.7,3656,Michael Hoffman
9738,tt0098360,0,1989,103,Action,Crime,Drama,nm0001429,Violent Cop,7.1,12339,Takeshi Kitano
9739,tt0098967,0,1990,96,Action,Comedy,Crime,nm0001429,Jugatsu,6.8,7131,Takeshi Kitano
9740,tt0098365,0,1989,96,Drama,History,,nm0796318,La Soule,6.0,64,Michel Sibra
9741,tt0098373,0,1987,96,Adventure,Sci-Fi,,nm0001639,Spirits of the Air: Gremlins of the Clouds,6.4,700,Alex Proyas
9742,tt0098382,0,1989,107,Action,Adventure,Fantasy,nm0000638,Star trek V - L'ultime frontière,5.5,61757,William Shatner
9743,tt0098397,0,1989,96,Horror,,,nm0135332,Ensorcelées,4.8,287,Alessandro Capone
9744,tt0098409,0,1989,87,Comedy,,,nm0024258,Suivez cet avion,6.4,61,Patrice Ambard
9745,tt0098411,0,1989,92,Comedy,,,nm0534631,Summer Job,4.3,559,Paul Madden
9746,tt0098436,0,1989,92,Comedy,Romance,,nm0809321,The tall guy,6.2,4816,Mel Smith
9747,tt0098463,0,1989,100,Drama,War,,nm0342748,L'été des roses blanches,5.8,163,Rajko Grlic
9748,tt0098473,0,1989,92,Action,Adventure,,nm0593262,Les Cogneurs,6.3,98,David Mitchell
9749,tt0098482,0,1988,94,Horror,Romance,Thriller,nm0764776,Sang et passion,4.7,565,Deran Sarafian
9750,tt0099385,0,1990,89,Action,Crime,Mystery,nm0764776,Coups pour coups,5.7,19637,Deran Sarafian
9751,tt0098487,0,1989,108,Drama,,,nm0758161,Tolérance,7.3,67,Pierre-Henry Salfati
9752,tt0098488,0,1990,97,Sci-Fi,,,nm0037868,Tom et Lola,6.4,295,Bertrand Arthuys
9753,tt0098495,0,1990,81,Comedy,,,nm0125461,Freinage dans le ciel,5.3,13,Viktor Buturlin
9754,tt0098508,0,1989,98,Action,Adventure,,nm0444848,Territoire Interdit,5.1,199,Worth Keeter
9755,tt0131359,0,1983,89,Horror,Thriller,,nm0444848,Rottweiler,4.0,342,Worth Keeter
9756,tt0199912,0,1987,93,Action,Adventure,Thriller,nm0444848,L'aigle noir,4.6,460,Worth Keeter
9757,tt0202046,0,1986,90,Action,Adventure,,nm0444848,Les agents 007 1/2,5.1,294,Worth Keeter
9758,tt0098514,0,1990,93,Comedy,Drama,,nm0147389,Trois années,5.6,73,Fabrice Cazeneuve
9759,tt0098516,0,1989,98,Drama,,,nm0496673,Trois pommes à côté du sommeil,6.5,29,Jacques Leduc
9760,tt0098525,0,1989,100,Action,Drama,,nm0449692,Deux frères en cavale,5.0,534,Frank Kerr
9761,tt0098531,0,1990,108,Mystery,Sci-Fi,,nm0652225,Le trésor des îles chiennes,5.7,175,F.J. Ossang
9762,tt0139000,0,1985,72,Drama,Sci-Fi,,nm0652225,L'affaire des divisions Morituri,5.5,124,F.J. Ossang
9763,tt0098537,0,1989,147,Drama,,,nm0253222,Les flotteurs,6.7,67,Judit Elek
9764,tt0098546,0,1989,97,Comedy,Sci-Fi,,nm0505409,Télé ringards,6.9,29842,Jay Levey
9765,tt0098551,0,1989,96,Drama,,,nm0536389,Un monde de différence,3.9,113,Leif Magnusson
9766,tt0098552,0,1989,84,Comedy,Romance,,nm0733886,Un monde sans pitié,6.9,731,Eric Rochant
9767,tt0098558,0,1987,86,Action,Comedy,,nm0768618,L'arme au poing,4.7,155,James Sbardellati
9768,tt0098559,0,1989,119,Documentary,History,,nm0169679,L'architecture du chaos,8.0,1103,Peter Cohen
9769,tt0098573,0,1989,85,Crime,Drama,,nm0059633,Ne tirez pas sur le cerf-volant,8.3,6898,Tunç Basaran
9770,tt0098577,0,1988,103,Comedy,Crime,Fantasy,nm0081590,"Embrasse-moi, vampire",6.1,18939,Robert Bierman
9771,tt0098589,0,1989,107,Drama,,,nm0418130,Les chemins de la survie,5.6,9,Uwe Janson
9772,tt0098598,0,1989,76,Adventure,Animation,Comedy,nm0350758,Willy le moineau,7.3,1215,József Gémes
9773,tt0847478,0,1983,79,Animation,History,War,nm0350758,Les temps héroïques,7.2,166,József Gémes
9774,tt0098609,0,1989,102,Drama,,,nm0933447,La vouivre,5.5,152,Georges Wilson
9775,tt0098640,0,1989,95,Drama,,,nm0000913,Crack : Putain de drogue,4.5,161,Robby Benson
9776,tt0098658,0,1990,109,Comedy,Drama,Fantasy,nm0903796,Les ailes de la renommée,6.9,953,Otakar Votocek
9777,tt0098663,0,1989,96,Adventure,Comedy,Drama,nm0390844,Vidéokid,6.0,15887,Todd Holland
9778,tt0098678,0,1989,103,Comedy,Romance,,nm0533414,3 lits pour un célibataire,5.7,1836,Will Mackenzie
9779,tt0098689,0,1988,113,Comedy,,,nm0847690,La famille Yen,6.7,109,Yôjirô Takita
9780,tt0142163,0,1984,65,Comedy,Sci-Fi,,nm0847690,Chikan densha: Gokuhi honban,5.2,103,Yôjirô Takita
9781,tt0142916,0,1986,76,Comedy,Sci-Fi,,nm0847690,5 Secondes avant l'extase,5.9,91,Yôjirô Takita
9782,tt0098692,0,1987,82,Action,Animation,Fantasy,nm0159109,La cité interdite,6.7,8507,Yoshiaki Kawajiri
9783,tt0098701,0,1988,122,Crime,Thriller,,nm0111369,Kill Me Cop,6.5,343,Jacek Bromski
9784,tt0098716,0,1989,95,Drama,,,nm0140649,Éveil du démon,6.2,15,Mathieu Carrière
9785,tt0098724,0,1989,100,Drama,,,nm0001752,"Sexe, mensonges & vidéo",7.2,56597,Steven Soderbergh
9786,tt0098725,0,1989,97,Comedy,Drama,,nm0001005,Sweetie,6.7,4776,Jane Campion
9787,tt0099040,0,1990,158,Biography,Drama,,nm0001005,Un ange à ma table,7.4,8232,Jane Campion
9788,tt0098732,0,1989,131,Drama,,,nm0836949,Dernières images du naufrage,7.0,413,Eliseo Subiela
9789,tt0098970,0,1990,98,Thriller,,,nm0133357,Seule avec toi,5.9,87,Eduardo Campoy
9790,tt0099034,0,1990,80,Drama,Romance,,nm0268999,L'amour,6.0,41,Philippe Faucon
9791,tt0099052,0,1990,109,Comedy,Horror,Thriller,nm0550881,Arachnophobie,6.5,72086,Frank Marshall
9792,tt0099074,0,1990,100,Drama,,,nm0079530,Aventure de Catherine C.,4.9,53,Pierre Beuchot
9793,tt0099098,0,1990,98,Drama,Romance,,nm0685494,Le bal du gouverneur,5.8,84,Marie-France Pisier
9794,tt0099129,0,1990,58,Documentary,,,nm0339234,Entre deux mondes,8.5,30,Barry Greenwald
9795,tt0099151,0,1990,90,Action,Thriller,,nm3345530,Blood Games,5.4,1345,Tanya Rosenberg
9796,tt0099153,0,1990,98,Comedy,Horror,,nm0426870,Mad jake,5.0,584,Tucker Johnston
9797,tt0099166,0,1990,82,Comedy,Romance,,nm0790144,Elles craquent toutes sauf une,6.1,1210,Robert Shaye
9798,tt0099173,0,1990,85,Horror,Mystery,Sci-Fi,nm0800048,Sanglante paranoïa,5.9,5019,Adam Simon
9799,tt0099238,0,1989,93,Comedy,,,nm0191325,Chambre à part,5.1,89,Jacky Cukier
9800,tt0099239,0,1989,100,Comedy,Drama,Sci-Fi,nm0081661,Le champignon des Carpathes,6.0,49,Jean-Claude Biette
9801,tt0123973,0,1981,80,Comedy,Drama,,nm0081661,Loin de Manhattan,7.0,47,Jean-Claude Biette
9802,tt0124167,0,1977,81,Drama,,,nm0081661,Le théâtre des matières,6.8,59,Jean-Claude Biette
9803,tt0099242,0,1989,98,Biography,Drama,,nm0413875,Les héros sont en cage,6.3,2281,Mick Jackson
9804,tt0099253,0,1990,84,Horror,Thriller,,nm0480843,"Chucky, la poupée de sang",5.9,54070,John Lafia
9805,tt0099271,0,1990,93,Action,Comedy,Sci-Fi,nm0522774,Circuitry Man,4.6,948,Steven Lovy
9806,tt0099336,0,1990,87,Crime,Drama,,nm0814694,Stand de tir,6.6,71,Árpád Sopsits
9807,tt0099348,0,1990,181,Adventure,Drama,Western,nm0000126,Danse avec les loups,8.0,274028,Kevin Costner
9808,tt0099354,0,1989,95,Action,,,nm0101054,Danger Zone II,5.5,62,Geoffrey G. Bowers
9809,tt0099355,0,1990,91,Action,,,nm0111395,De feu et d'acier,4.0,64,Douglas Bronco
9810,tt0099364,0,1990,91,Action,Horror,Mystery,nm0916859,Parasite,4.9,2717,D.J. Webster
9811,tt0099395,0,1990,95,Horror,,,nm0093875,Succube,5.1,2054,James Bond III
9812,tt0099402,0,1990,90,Action,Crime,Drama,nm0689962,Day of love,5.1,102,Aleksandr Polynnikov
9813,tt0099432,0,1990,96,Comedy,,,nm0153596,Ding et Dong le film,5.9,674,Alain Chartrand
9814,tt0099436,0,1990,94,Drama,Romance,,nm0898603,La discrète,7.0,1035,Christian Vincent
9815,tt0099441,0,1990,96,Horror,Thriller,,nm0935203,Delirium,5.0,1872,Charles Winkler
9816,tt0099442,0,1990,88,Comedy,,,nm0173724,Les amusements de la vie privée,5.6,63,Cristina Comencini
9817,tt0101021,0,1988,87,Adventure,Drama,,nm0173724,"Zoo, l'appel de la nuit",5.6,59,Cristina Comencini
9818,tt0099472,0,1990,74,Adventure,Animation,Comedy,nm0368906,"La Bande à Picsou, le film : Le Trésor de la lampe perdue",6.8,27658,Bob Hathcock
9819,tt0099477,0,1990,80,\N,,,nm0072306,Dédé,4.0,11,Jean-Louis Benoît
9820,tt0099478,0,1990,105,Crime,Drama,,nm0196831,Le dénommé (Oublie que tu es un homme),4.8,19,Jean-Claude Dague
9821,tt0216687,0,1970,90,Drama,,,nm0196831,Les chattes,5.5,19,Jean-Claude Dague
9822,tt0099513,0,1989,93,Drama,,,nm0846310,Erreur de jeunesse,7.0,61,Radovan Tadic
9823,tt0099536,0,1990,101,Action,,,nm0558465,La fiancée de la mafia,5.3,73,Ted Mather
9824,tt0099541,0,1990,93,Crime,Mystery,Thriller,nm0005077,Dans la peau d'un mort,5.2,156,James Keach
9825,tt0099547,0,1990,90,Drama,,,nm1311064,Farendj,6.0,39,Sabine Prenczina
9826,tt0099556,0,1990,114,Comedy,Romance,,nm0667001,Comment épouser un top model,2.9,60,Stuart Paul
9827,tt0099563,0,1990,87,Comedy,,,nm0216468,Feu sur le candidat,4.6,23,Agnès Delarive
9828,tt0099564,0,1990,106,Action,Comedy,Sport,nm0091854,Fire Ice Dynamite,3.9,1053,Willy Bogner
9829,tt0099572,0,1990,94,Action,Drama,,nm0226748,Alliance finale,4.1,283,Mario DiLeo
9830,tt0099578,0,1990,98,Crime,Horror,Thriller,nm0720352,Le premier pouvoir,5.7,4469,Robert Resnikoff
9831,tt0099601,0,1989,100,Horror,Mystery,Romance,nm0046093,L'oublié,5.6,439,Phillip Badger
9832,tt0099621,0,1990,112,Action,Adventure,Sci-Fi,nm0664489,La fuite au paradis,5.5,69,Ettore Pasculli
9833,tt0099641,0,1990,\N,\N,,,nm0144962,Gentile alouette,5.8,13,Sergio M. Castilla
9834,tt0099643,0,1989,95,Thriller,,,nm0092822,L'homme qui racontait des histoires,6.9,42,Rainer Boldt
9835,tt0099653,0,1990,127,Drama,Fantasy,Romance,nm0958387,Ghost,7.1,223700,Jerry Zucker
9836,tt0099663,0,1990,88,Crime,Romance,,nm0646976,A Girl to Kill For,4.8,152,Richard Oliver
9837,tt0099697,0,1990,86,Horror,,,nm0802326,La créature du cimetière,4.9,11867,Ralph S. Singleton
9838,tt0099733,0,1989,75,Animation,Family,Fantasy,nm0398244,"Blanche-Neige, la nouvelle aventure",5.5,2489,John Howley
9839,tt0099740,0,1990,94,Sci-Fi,Thriller,,nm0822582,Hardware,5.9,15837,Richard Stanley
9840,tt0099750,0,1990,100,Comedy,Crime,Drama,nm0663489,Un ange de trop,5.5,3776,James D. Parriott
9841,tt0099763,0,1986,83,Biography,Crime,Drama,nm0573796,"Henry, portrait d'un serial killer",7.0,38094,John McNaughton
9842,tt0099782,0,1990,\N,Comedy,Drama,,nm0225681,Pitch,6.8,27,Lance Dickson
9843,tt0099800,0,1990,100,Comedy,Music,Romance,nm0399737,House Party,6.5,15841,Reginald Hudlin
9844,tt0099832,0,1990,109,Crime,Drama,Thriller,nm0516800,Double jeu,5.7,1370,Sondra Locke
9845,tt0099840,0,1989,79,Crime,Drama,,nm0089362,In the Shadow of the Sandcastle,5.1,15,Philippe Blot
9846,tt0140242,0,1989,92,Crime,Drama,,nm0089362,Hot Blood,4.4,78,Philippe Blot
9847,tt0099841,0,1990,94,Comedy,,,nm0780428,Deux femmes pour un tueur,5.1,350,Sandra Seacat
9848,tt0099856,0,1990,86,Comedy,Horror,Sci-Fi,nm0726472,Le maniaque invisible,4.1,3203,Adam Rifkin
9849,tt0099857,0,1990,92,Comedy,Drama,,nm0838986,Le fer et la soie,6.9,625,Shirley Sun
9850,tt0099879,0,1990,96,Drama,Thriller,,nm0445245,La Vengeance de Jezebel,4.3,284,Harvey Keith
9851,tt0099892,0,1990,102,Comedy,Romance,,nm0788234,Joe contre le volcan,5.9,38405,John Patrick Shanley
9852,tt0099914,0,1990,89,Drama,,,nm0771054,The Birthday Trip,5.6,128,Lone Scherfig
9853,tt0099978,0,1989,84,Action,Adventure,Thriller,nm0202835,Laser Mission,3.5,2457,BJ Davis
9854,tt0099990,0,1989,115,Drama,,,nm0426510,Adieu mon hiver,6.5,131,Aaron Kim Johnston
9855,tt0100007,0,1990,87,Action,Comedy,,nm0938951,Les exterminatrices,5.8,46,Benny Wong
9856,tt0100029,0,1990,108,Action,Crime,Drama,nm0504802,Leon,6.2,37644,Sheldon Lettich
9857,tt0100032,0,1990,99,Crime,Mystery,,nm0235584,En face du mur,2.9,21,Mikael Dovlatyan
9858,tt0100049,0,1989,96,Drama,Romance,,nm0720000,Un compagnon de longue date,7.6,5929,Norman René
9859,tt0100051,0,1990,90,Horror,,,nm0558594,Bobby,4.9,72,Louis Mathew
9860,tt0100075,0,1990,75,Drama,,,nm0129028,La Lune dans le miroir,6.7,182,Silvio Caiozzi
9861,tt0100079,0,1989,80,Comedy,Horror,,nm0017004,Luther the Geek,5.2,1239,Carlton J. Albright
9862,tt0100087,0,1990,90,Comedy,,,nm0740568,Madhouse,5.4,3429,Tom Ropelewski
9863,tt0100102,0,1990,93,Drama,,,nm0744794,L'affaire Wallraff,5.3,176,Bobby Roth
9864,tt0100106,0,1990,92,Drama,Sci-Fi,,nm0740441,L'homme qui voulait être coupable,4.6,67,Ole Roos
9865,tt0100115,0,1990,106,Drama,,,nm0919041,Martha et moi,6.7,79,Jirí Weiss
9866,tt0100122,0,1990,88,Comedy,,,nm0605085,A Matter of Degrees,5.2,96,W.T. Morgan
9867,tt0100135,0,1990,98,Action,Comedy,Crime,nm0000389,Men at Work,5.9,25572,Emilio Estevez
9868,tt0100141,0,1990,85,Drama,Music,Romance,nm0347098,La messe en si mineur,3.8,20,Jean-Louis Guillermou
9869,tt0378558,0,1990,80,\N,,,nm0347098,Le petit prince,6.9,38,Jean-Louis Guillermou
9870,tt0417603,0,1977,85,Comedy,,,nm0347098,2 cloches dans la neige,3.8,9,Jean-Louis Guillermou
9871,tt0100142,0,1990,98,Comedy,Drama,Romance,nm0001775,Metropolitan,7.3,11785,Whit Stillman
9872,tt0100156,0,1990,104,Horror,Thriller,,nm0765154,Miroir,5.5,1959,Marina Sargenti
9873,tt0100174,0,1989,90,Comedy,Drama,Romance,nm0334924,Mona et moi,6.1,72,Patrick Grandperret
9874,tt0165698,0,1981,95,Crime,Drama,,nm0334924,Court circuits,5.9,27,Patrick Grandperret
9875,tt0100177,0,1990,90,Adventure,Comedy,Drama,nm0869740,Monsieur,6.5,48,Jean-Philippe Toussaint
9876,tt0100179,0,1989,75,Drama,Fantasy,Musical,nm0610011,Montalvo et l'enfant,4.4,10,Claude Mouriéras
9877,tt0202712,0,1990,45,Documentary,,,nm0610011,"L'écrivain, le peintre, le funambule",5.8,7,Claude Mouriéras
9878,tt0100249,0,1989,90,Action,Crime,Drama,nm0577025,Night break,5.3,78,Norbert Meisel
9879,tt0100258,0,1990,92,Horror,,,nm0767741,La nuit des morts-vivants,6.8,43639,Tom Savini
9880,tt0100281,0,1990,75,Adventure,Animation,Family,nm0771318,Le Prince Casse-noisette,6.8,2529,Paul Schibli
9881,tt0100308,0,1989,88,Drama,,,nm0473095,Le dernier bac,6.4,127,Waldemar Krzystek
9882,tt0100315,0,1990,94,Drama,,,nm0747690,Outremer,6.4,129,Brigitte Roüan
9883,tt0100319,0,1990,92,Comedy,,,nm0773403,Pacific Palisades,3.7,231,Bernard Schmitt
9884,tt0100332,0,1990,71,Documentary,,,nm0515255,Paris Is Burning,8.2,16307,Jennie Livingston
9885,tt0100355,0,1990,70,Drama,Romance,,nm0590991,Rez-de-chaussée,6.8,46,Igor Minaiev
9886,tt0100356,0,1990,80,Adventure,Animation,Family,nm0881794,Petit pierre aux pays des reves,7.2,341,Wolfgang Urchs
9887,tt0100373,0,1990,90,Horror,Thriller,,nm0182873,Schizo,4.8,314,Manny Coto
9888,tt0100375,0,1990,95,Drama,,,nm0196797,Plein fer,5.4,26,Josée Dayan
9889,tt0100389,0,1990,108,Crime,Drama,,nm0002167,Portes ouvertes,7.2,949,Gianni Amelio
9890,tt0100411,0,1990,103,Drama,,,nm0907761,L'été de mes 17 ans,7.4,157,Giles Walker
9891,tt0100414,0,1990,108,Drama,War,,nm0908870,Frères de sang,6.5,919,Stephen Wallace
9892,tt0100419,0,1990,81,Comedy,Family,,nm0240797,Junior le terrible,5.4,31759,Dennis Dugan
9893,tt0100420,0,1990,91,Drama,History,,nm0006745,Le procès du roi,6.5,77,João Mário Grilo
9894,tt0100432,0,1990,98,Drama,,,nm0728954,Le Village au-delà de la forêt,6.7,107,Juan Antonio de la Riva
9895,tt0100469,0,1990,96,Drama,Horror,Thriller,nm0726000,L'enfant miroir,6.7,8880,Philip Ridley
9896,tt0100519,0,1990,117,Comedy,Drama,,nm0001779,Rosencrantz et Guildenstern sont morts,7.3,23128,Tom Stoppard
9897,tt0100533,0,1990,88,Action,Thriller,,nm0514247,Cote d'alerte,5.0,54,David Lister
9898,tt0100602,0,1990,88,Comedy,Crime,Thriller,nm0251057,Business oblige,6.7,5434,Jan Egleson
9899,tt0100626,0,1990,94,Adventure,Fantasy,,nm0701691,La belle au bois dormant,6.2,92,Stanislav Párnicky
9900,tt0100636,0,1990,108,Drama,,,nm0652305,Le garde du corps,5.7,142,Suzanne Osten
9901,tt0100637,0,1990,96,Comedy,Horror,,nm0193325,The Sleeping Car,4.6,603,Douglas Curtis
9902,tt0100639,0,1990,87,Comedy,Horror,,nm0560370,Massacre à la perceuse,4.5,3193,Sally Mattison
9903,tt0100661,0,1989,96,Action,Drama,Thriller,nm0140967,Sonny Boy,5.7,894,Robert Martin Carroll
9904,tt0100665,0,1990,94,Fantasy,Horror,,nm0728375,Soultaker,2.4,3897,Michael Rissi
9905,tt0100666,0,1990,100,Adventure,Comedy,Sci-Fi,nm0425957,Space Invaders,5.3,3804,Patrick Read Johnson
9906,tt0100668,0,1990,48,Drama,,,nm0472086,To Play or to Die,6.3,338,Frank Krom
9907,tt0100686,0,1990,92,Comedy,Drama,Thriller,nm0748207,Le chef de gare,6.9,362,Sergio Rubini
9908,tt0100699,0,1990,91,Comedy,Drama,,nm0759368,Strada blues,7.0,1008,Gabriele Salvatores
9909,tt0100705,0,1990,94,Action,Sci-Fi,Thriller,nm0201283,S.Q.U.A.D. police de l'ombre,5.0,165,Gregory Dark
9910,tt0100728,0,1990,98,Horror,Sci-Fi,,nm0252947,Soldat cyborg,4.3,752,George Elanjian Jr.
9911,tt0100738,0,1990,115,Documentary,,,nm0332892,On ne peut pas vivre comme ca,6.4,127,Stanislav Govorukhin
9912,tt0100740,0,1990,93,Comedy,Fantasy,Horror,nm0365666,"Darkside, les contes de la nuit noire",6.2,18232,John Harrison
9913,tt0100757,0,1990,110,Comedy,Drama,,nm0526732,Taxi Blues,7.3,1889,Pavel Lungin
9914,tt0100774,0,1990,105,Romance,Western,,nm0446716,Thousand Pieces of Gold,6.9,696,Nancy Kelly
9915,tt0100791,0,1990,102,Drama,,,nm0122344,La rage au coeur,7.2,2735,Charles Burnett
9916,tt0100812,0,1990,87,Adventure,,,nm0179593,The Treasure,4.9,115,Robert Cording
9917,tt0100814,0,1990,96,Comedy,Horror,,nm0881038,Tremors,7.1,142253,Ron Underwood
9918,tt0100836,0,1989,80,Drama,Romance,,nm0485016,Un amour de trop,5.6,6,Franck Landron
9919,tt0100840,0,1990,104,Drama,,,nm0305368,Un week-end sur deux,5.7,191,Nicole Garcia
9920,tt0100842,0,1989,90,Comedy,Drama,Romance,nm0001325,L'incroyable vérité,7.2,5777,Hal Hartley
9921,tt0103130,0,1990,107,Comedy,Crime,Drama,nm0001325,Trust me,7.4,11645,Hal Hartley
9922,tt0100846,0,1988,90,Action,Crime,,nm0130646,New York: le justicier du métro,4.2,67,James McCalmont
9923,tt0100862,0,1990,94,Documentary,,,nm0778196,Le temps verrouillé,7.0,23,Sibylle Schönemann
9924,tt0100872,0,1990,84,Documentary,,,nm0679928,La ville Louvre,7.1,184,Nicolas Philibert
9925,tt0100875,0,1990,80,\N,,,nm0008909,Virginia,4.4,21,François About
9926,tt0100905,0,1987,93,Documentary,,,nm0767143,Weapons of the Spirit,8.2,89,Pierre Sauvage
9927,tt0100931,0,1990,87,Action,Adventure,Comedy,nm0704164,Why me? Un plan d'enfer,5.8,1293,Gene Quintano
9928,tt0101003,0,1990,105,Drama,,,nm0437592,"Bouge pas, meurs, ressuscite",7.6,898,Vitali Kanevsky
9929,tt0101362,0,1989,125,Drama,,,nm0489537,Le marionnettiste,6.6,194,Hany Lasheen
9930,tt0101420,0,1989,72,Fantasy,Horror,,nm0580729,Begotten,5.6,11183,E. Elias Merhige
9931,tt0101486,0,1990,97,Drama,Thriller,,nm0061376,Piégée dans le désert,5.2,606,Bradley Battersby
9932,tt0101531,0,1990,97,Drama,,,nm0000640,Cadence,6.5,5850,Martin Sheen
9933,tt0101560,0,1990,95,Action,Crime,Drama,nm0390103,Les seigneurs de la ville,5.2,974,Rod Holcomb
9934,tt0101661,0,1990,97,\N,,,nm0192770,Dark City,6.2,29,Chris Curling
9935,tt0101741,0,1990,93,Comedy,Drama,Sport,nm0358175,Haute voltige,4.9,337,Strathford Hamilton
9936,tt0101807,0,1978,83,Drama,,,nm0757373,Emanuelle e Lolita,4.6,68,Henri Sala
9937,tt0272605,1,1977,\N,\N,,,nm0757373,"Moi, je fais tout",4.2,13,Henri Sala
9938,tt0833420,1,1977,80,\N,,,nm0757373,"Arrête, tu me déchires",5.3,12,Henri Sala
9939,tt0833430,1,1977,81,\N,,,nm0757373,C'est la fête à mon cul,5.3,13,Henri Sala
9940,tt1240910,0,1979,80,\N,,,nm0757373,Candide Lolita,3.6,8,Henri Sala
9941,tt1517245,1,1980,\N,\N,,,nm0757373,Son corps pour un chantage,3.0,7,Henri Sala
9942,tt1977015,0,1983,78,\N,,,nm0757373,Erotica mon amour,3.7,10,Henri Sala
9943,tt0102025,0,1990,90,Drama,,,nm0702148,Hello Hemingway,7.0,94,Fernando Pérez
9944,tt0102170,0,1990,86,Comedy,Drama,Romance,nm0790180,Julia a deux amants,5.1,377,Bashar Shbib
9945,tt0102205,0,1990,91,Action,Thriller,,nm0001192,Kid,6.2,702,John Mark Robinson
9946,tt0102217,0,1990,99,Action,Crime,Drama,nm0523000,Le roi du kickboxing,5.8,1885,Lucas Lowe
9947,tt0102432,0,1990,113,Crime,Drama,Thriller,nm0717768,Un homme respectable,5.5,900,William Reilly
9948,tt0102489,0,1989,91,Horror,Sci-Fi,,nm0101140,Mutator,3.7,223,John Bowey
9949,tt0102497,0,1990,100,Drama,History,,nm0793835,La Flûte de roseau,7.2,572,Yermek Shinarbayev
9950,tt0102565,0,1990,101,Comedy,,,nm0094217,Recherche comédiennes déshabillées,4.1,152,John T. Bone
